idx,year,population,zip_code,lat,lon
1287,2015,1372,99676,62.275869071,-150.090229606
1288,2015,86,99677,60.865356,-146.679707
1289,2015,882,99678,59.0556881,-160.4253888
1290,2015,436,99679,61.104273,-160.937572
1291,2015,466,99680,60.3429941,-162.6757957
1292,2015,294,99681,60.5841,-165.253747
1293,2015,400,99682,61.08009,-151.136681
1294,2015,529,99683,62.315410133,-150.232025967
1295,2015,720,99684,63.877079,-160.792341
1296,2015,4386,99685,53.873766545,-166.526916927
1297,2015,3982,99686,61.127874045,-146.348090172
1298,2015,2837,99688,61.7380823,-150.0441674
1299,2015,597,99689,60.50594562,-143.7185025
1300,2015,259,99690,60.523716,-164.832582
1301,2015,113,99691,63.018642,-154.374007
1302,2015,233,99692,53.891739244,-166.540379256
1303,2015,299,99693,60.776188729,-148.685701753
1304,2015,1608,99694,61.603818,-149.760627
1305,2015,0,99695,55.918199,-159.493298
1306,2015,18900,99701,64.851828475,-147.782131617
1307,2015,2630,99702,64.67668125,-147.08321259
1308,2015,7726,99703,64.82922085,-147.6862944
1309,2015,41,99704,64.3265569,-149.186501
1310,2015,24421,99705,64.774316806,-147.385800003
1311,2015,0,99706,64.010439,-144.678662
1312,2015,31594,99709,64.845456223,-147.833722543
1313,2015,12016,99712,64.959038754,-147.652320133
1314,2015,1102,99714,64.506852692,-146.981695042
1315,2015,145,99720,66.556494,-152.673298
1316,2015,247,99721,68.1413944,-151.7359789
1317,2015,138,99722,68.091944,-145.604061
1318,2015,4351,99723,70.994752305,-156.773147816
1319,2015,60,99724,66.359887,-147.404091
1320,2015,38,99726,66.926196,-151.506653
1321,2015,596,99727,65.976729,-161.1268059
1322,2015,222,99729,63.390780275,-148.909372012
1323,2015,59,99730,65.649804,-145.587971
1324,2015,0,99732,64.0691952,-141.9403023
1325,2015,118,99733,65.824795,-144.063971
1326,2015,2122,99734,70.2140336,-148.4193829
1327,2015,144,99736,66.0759829,-162.724115
1328,2015,5005,99737,64.012363065,-145.65206851
1329,2015,106,99738,64.636865,-141.249598
1330,2015,328,99739,64.617471,-162.255381
1331,2015,565,99740,66.5656039,-145.251084
1332,2015,554,99741,64.7462003,-156.8788758
1333,2015,718,99742,63.777201,-171.72571
1334,2015,1130,99743,63.873561425,-149.067865675
1335,2015,160,99744,64.346936,-149.189666
1336,2015,62,99745,66.044161,-154.255534
1337,2015,429,99746,65.701841,-156.38798
1338,2015,155,99747,70.1264348,-143.6117578
